Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
57,2014-12-12T12:46:37Z,Delhi,Delhi,"Shahzada Bagh, Delhi",Central Pollution Control Board,Industrial Area,4,57,290,NA
57,2014-12-17T12:46:37Z,Delhi,Delhi,"Shahzada Bagh, Delhi",Central Pollution Control Board,Industrial Area,4,61,287,NA
57,2014-12-22T12:46:37Z,Delhi,Delhi,"Shahzada Bagh, Delhi",Central Pollution Control Board,Industrial Area,4,62,479,NA
57,2014-12-26T12:46:37Z,Delhi,Delhi,"Shahzada Bagh, Delhi",Central Pollution Control Board,Industrial Area,4,59,481,NA
58,2014-03-01T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,69,470,NA
58,2014-08-01T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,65,478,NA
58,2014-01-13T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,66,291,NA
58,2014-01-17T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,5,71,414,NA
58,2014-01-22T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,63,190,NA
58,2014-01-27T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,62,294,NA
58,2014-01-30T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,5,52,438,NA
58,2014-05-02T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,58,243,NA
58,2014-10-02T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,62,271,NA
58,2014-02-13T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,60,227,NA
58,2014-02-18T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,60,391,NA
58,2014-02-26T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,66,246,NA
58,2014-04-03T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,61,165,NA
58,2014-07-03T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,60,175,NA
58,2014-12-03T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,53,115,NA
58,2014-03-18T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,65,177,NA
58,2014-03-21T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,63,201,NA
58,2014-03-26T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,62,259,NA
58,2014-01-04T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,63,312,NA
58,2014-04-04T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,64,166,NA
58,2014-11-04T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,64,371,NA
58,2014-04-17T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,61,234,NA
58,2014-04-23T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,59,242,NA
58,2014-04-28T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,63,435,NA
58,2014-02-05T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,61,475,NA
58,2014-07-05T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,60,238,NA
58,2014-12-05T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,51,240,NA
58,2014-05-16T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,62,251,NA
58,2014-05-21T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,58,333,NA
58,2014-05-26T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,61,267,NA
58,2014-05-29T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,61,380,NA
58,2014-04-06T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,60,153,NA
58,2014-09-06T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,56,207,NA
58,2014-12-06T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,58,417,NA
58,2014-06-17T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,55,236,NA
58,2014-06-20T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,59,314,NA
58,2014-06-25T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,55,236,NA
58,2014-01-07T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,58,178,NA
58,2014-04-07T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,62,352,NA
58,2014-09-07T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,51,419,NA
58,2014-07-14T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,58,216,NA
58,2014-07-17T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,58,115,NA
58,2014-07-22T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,48,253,NA
58,2014-07-25T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,53,165,NA
58,2014-01-08T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,58,130,NA
58,2014-06-08T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,55,218,NA
58,2014-11-08T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,46,135,NA
58,2014-08-14T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,54,137,NA
58,2014-08-21T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,56,290,NA
58,2014-08-26T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,53,92,NA
58,2014-01-09T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,55,194,NA
58,2014-04-09T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,48,190,NA
58,2014-09-09T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,45,138,NA
58,2014-12-09T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,46,101,NA
58,2014-09-17T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,51,190,NA
58,2014-09-22T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,57,121,NA
58,2014-09-10T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,55,190,NA
58,2014-10-14T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,49,260,NA
58,2014-10-17T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,54,204,NA
58,2014-10-24T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,62,322,NA
58,2014-10-29T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,58,193,NA
58,2014-03-11T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,55,310,NA
58,2014-10-11T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,61,313,NA
58,2014-11-13T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,57,403,NA
58,2014-11-18T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,63,355,NA
58,2014-11-21T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,57,335,NA
58,2014-11-26T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,53,414,NA
58,2014-02-12T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,55,205,NA
58,2014-05-12T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,52,289,NA
58,2014-10-12T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,48,546,NA
58,2014-12-15T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,55,211,NA
58,2014-12-18T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,47,444,NA
58,2014-12-23T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,63,514,NA
58,2014-12-29T12:46:37Z,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,51,432,NA
345,2014-02-01T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,17,55,308,NA
345,2014-03-01T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,9,112,563,NA
345,2014-07-01T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,15,99,543,NA
345,2014-08-01T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,15,74,512,NA
345,2014-09-01T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,18,100,683,NA
345,2014-01-21T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,64,138,NA
345,2014-01-22T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,54,149,NA
345,2014-01-23T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,84,250,NA
345,2014-11-02T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,9,92,273,NA
345,2014-12-02T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,18,100,323,NA
345,2014-02-13T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,9,91,186,NA
345,2014-02-18T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,111,458,NA
345,2014-02-19T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,21,115,390,NA
345,2014-02-20T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,9,97,454,NA
345,2014-02-25T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,105,314,NA
345,2014-02-26T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,16,116,257,NA
345,2014-04-03T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,66,253,NA
345,2014-05-03T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,68,149,NA
345,2014-06-03T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,7,77,189,NA
345,2014-11-03T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,71,93,NA
345,2014-12-03T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,58,121,NA
345,2014-03-13T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,93,141,NA
345,2014-03-19T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,58,128,NA
345,2014-03-20T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,6,86,188,NA
345,2014-02-04T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,85,219,NA
345,2014-03-04T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,11,88,215,NA
345,2014-04-15T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,44,277,NA
345,2014-04-16T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,72,181,NA
345,2014-04-17T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,75,110,NA
345,2014-04-23T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,28,123,245,NA
345,2014-04-25T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,19,137,300,NA
345,2014-04-25T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,17,131,303,NA
345,2014-06-05T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,72,127,NA
345,2014-07-05T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,17,82,366,NA
345,2014-08-05T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,11,103,281,NA
345,2014-05-13T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,67,106,NA
345,2014-05-14T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,81,150,NA
345,2014-05-15T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,86,168,NA
345,2014-05-27T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,107,222,NA
345,2014-05-28T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,125,257,NA
345,2014-03-06T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,111,305,NA
345,2014-04-06T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,109,300,NA
345,2014-05-06T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,63,217,NA
345,2014-06-17T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,55,230,NA
345,2014-06-18T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,56,128,NA
345,2014-06-19T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,58,169,NA
345,2014-06-26T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,47,226,NA
345,2014-06-27T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,17,159,NA
345,2014-08-07T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,78,314,NA
345,2014-09-07T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,82,425,NA
345,2014-10-07T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,80,335,NA
345,2014-07-15T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,90,140,NA
345,2014-07-16T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,81,113,NA
345,2014-07-17T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,65,67,NA
345,2014-07-22T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,79,81,NA
345,2014-07-23T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,49,114,NA
345,2014-05-08T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,47,186,NA
345,2014-06-08T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,9,56,108,NA
345,2014-07-08T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,78,181,NA
345,2014-11-08T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,59,119,NA
345,2014-12-08T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,39,97,NA
345,2014-08-25T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,76,175,NA
345,2014-08-26T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,68,200,NA
345,2014-08-27T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,53,138,NA
345,2014-09-16T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,50,125,NA
345,2014-09-17T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,38,153,NA
345,2014-09-18T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,56,169,NA
345,2014-09-23T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,81,240,NA
345,2014-09-24T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,67,236,NA
345,2014-09-25T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,71,198,NA
345,2014-09-28T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,49,188,NA
345,2014-09-29T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,63,246,NA
345,2014-10-15T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,61,220,NA
345,2014-10-16T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,90,273,NA
345,2014-10-17T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,80,358,NA
345,2014-10-21T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,141,546,NA
345,2014-10-22T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,163,420,NA
345,2014-10-25T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,122,459,NA
345,2014-10-26T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,100,319,NA
345,2014-10-27T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,142,275,NA
345,2014-04-11T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,142,442,NA
345,2014-05-11T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,128,376,NA
345,2014-06-11T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,148,452,NA
345,2014-11-11T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,8,176,508,NA
345,2014-12-11T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,11,195,537,NA
345,2014-11-18T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,196,709,NA
345,2014-11-19T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,147,609,NA
345,2014-11-20T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,6,169,581,NA
345,2014-03-12T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,152,395,NA
345,2014-04-12T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,14,163,414,NA
345,2014-10-12T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,7,142,545,NA
345,2014-11-12T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,160,469,NA
345,2014-12-12T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,20,209,657,NA
345,2014-12-23T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,169,633,NA
345,2014-12-24T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,118,369,NA
345,2014-12-25T12:46:37Z,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,102,323,NA
144,2014-02-01T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,53,287,NA
144,2014-03-01T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,77,358,NA
144,2014-01-14T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",22,117,375,NA
144,2014-01-15T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",19,113,396,NA
144,2014-01-16T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",28,101,337,NA
144,2014-01-21T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,61,129,NA
144,2014-01-22T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,45,99,NA
144,2014-01-23T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,63,167,NA
144,2014-04-02T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,78,196,NA
144,2014-05-02T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,103,194,NA
144,2014-06-02T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",22,90,174,NA
144,2014-02-18T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,108,198,NA
144,2014-02-19T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,111,258,NA
144,2014-02-20T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,92,242,NA
